,file,length,width,height,size
996,dataset/BraTS2021_Training_Data/BraTS2021_01412/BraTS2021_01412_seg.nii.gz,31,31,48,1
997,dataset/BraTS2021_Training_Data/BraTS2021_01413/BraTS2021_01413_seg.nii.gz,47,43,34,1
998,dataset/BraTS2021_Training_Data/BraTS2021_01414/BraTS2021_01414_seg.nii.gz,46,54,40,1
999,dataset/BraTS2021_Training_Data/BraTS2021_01415/BraTS2021_01415_seg.nii.gz,49,79,60,1
1000,dataset/BraTS2021_Training_Data/BraTS2021_01416/BraTS2021_01416_seg.nii.gz,48,64,57,1
1001,dataset/BraTS2021_Training_Data/BraTS2021_01417/BraTS2021_01417_seg.nii.gz,43,80,39,1
1002,dataset/BraTS2021_Training_Data/BraTS2021_01418/BraTS2021_01418_seg.nii.gz,52,58,43,1
1003,dataset/BraTS2021_Training_Data/BraTS2021_01419/BraTS2021_01419_seg.nii.gz,51,61,47,1
1004,dataset/BraTS2021_Training_Data/BraTS2021_01420/BraTS2021_01420_seg.nii.gz,21,21,26,1
1005,dataset/BraTS2021_Training_Data/BraTS2021_01421/BraTS2021_01421_seg.nii.gz,38,50,51,1
1006,dataset/BraTS2021_Training_Data/BraTS2021_01422/BraTS2021_01422_seg.nii.gz,20,20,31,1
1007,dataset/BraTS2021_Training_Data/BraTS2021_01423/BraTS2021_01423_seg.nii.gz,18,23,22,1
1008,dataset/BraTS2021_Training_Data/BraTS2021_01424/BraTS2021_01424_seg.nii.gz,67,78,62,1
1009,dataset/BraTS2021_Training_Data/BraTS2021_01425/BraTS2021_01425_seg.nii.gz,60,63,53,1
1010,dataset/BraTS2021_Training_Data/BraTS2021_01426/BraTS2021_01426_seg.nii.gz,43,52,39,1
1011,dataset/BraTS2021_Training_Data/BraTS2021_01427/BraTS2021_01427_seg.nii.gz,43,47,41,1
1012,dataset/BraTS2021_Training_Data/BraTS2021_01428/BraTS2021_01428_seg.nii.gz,54,56,59,1
1013,dataset/BraTS2021_Training_Data/BraTS2021_01429/BraTS2021_01429_seg.nii.gz,68,113,80,1
1014,dataset/BraTS2021_Training_Data/BraTS2021_01430/BraTS2021_01430_seg.nii.gz,70,89,63,1
1015,dataset/BraTS2021_Training_Data/BraTS2021_01431/BraTS2021_01431_seg.nii.gz,43,44,38,1
1016,dataset/BraTS2021_Training_Data/BraTS2021_01432/BraTS2021_01432_seg.nii.gz,52,76,59,1
1017,dataset/BraTS2021_Training_Data/BraTS2021_01433/BraTS2021_01433_seg.nii.gz,0,0,0,1
1018,dataset/BraTS2021_Training_Data/BraTS2021_01434/BraTS2021_01434_seg.nii.gz,0,0,0,1
1019,dataset/BraTS2021_Training_Data/BraTS2021_01435/BraTS2021_01435_seg.nii.gz,0,0,0,1
1020,dataset/BraTS2021_Training_Data/BraTS2021_01436/BraTS2021_01436_seg.nii.gz,0,0,0,1
1021,dataset/BraTS2021_Training_Data/BraTS2021_01437/BraTS2021_01437_seg.nii.gz,0,0,0,1
1022,dataset/BraTS2021_Training_Data/BraTS2021_01438/BraTS2021_01438_seg.nii.gz,29,41,30,1
1023,dataset/BraTS2021_Training_Data/BraTS2021_01439/BraTS2021_01439_seg.nii.gz,0,0,0,1
1024,dataset/BraTS2021_Training_Data/BraTS2021_01440/BraTS2021_01440_seg.nii.gz,0,0,0,1
1025,dataset/BraTS2021_Training_Data/BraTS2021_01441/BraTS2021_01441_seg.nii.gz,47,53,46,1
1026,dataset/BraTS2021_Training_Data/BraTS2021_01442/BraTS2021_01442_seg.nii.gz,48,66,48,1
1027,dataset/BraTS2021_Training_Data/BraTS2021_01443/BraTS2021_01443_seg.nii.gz,39,53,39,1
1028,dataset/BraTS2021_Training_Data/BraTS2021_01444/BraTS2021_01444_seg.nii.gz,50,57,48,1
1029,dataset/BraTS2021_Training_Data/BraTS2021_01445/BraTS2021_01445_seg.nii.gz,51,63,50,1
1030,dataset/BraTS2021_Training_Data/BraTS2021_01446/BraTS2021_01446_seg.nii.gz,42,54,50,1
1031,dataset/BraTS2021_Training_Data/BraTS2021_01447/BraTS2021_01447_seg.nii.gz,30,57,53,1
1032,dataset/BraTS2021_Training_Data/BraTS2021_01448/BraTS2021_01448_seg.nii.gz,29,30,28,1
1033,dataset/BraTS2021_Training_Data/BraTS2021_01449/BraTS2021_01449_seg.nii.gz,47,57,51,1
1034,dataset/BraTS2021_Training_Data/BraTS2021_01450/BraTS2021_01450_seg.nii.gz,27,39,40,1
1035,dataset/BraTS2021_Training_Data/BraTS2021_01451/BraTS2021_01451_seg.nii.gz,26,34,23,1
1036,dataset/BraTS2021_Training_Data/BraTS2021_01452/BraTS2021_01452_seg.nii.gz,23,20,22,1
1037,dataset/BraTS2021_Training_Data/BraTS2021_01453/BraTS2021_01453_seg.nii.gz,26,23,21,1
1038,dataset/BraTS2021_Training_Data/BraTS2021_01454/BraTS2021_01454_seg.nii.gz,53,47,53,1
1039,dataset/BraTS2021_Training_Data/BraTS2021_01455/BraTS2021_01455_seg.nii.gz,46,72,51,1
1040,dataset/BraTS2021_Training_Data/BraTS2021_01456/BraTS2021_01456_seg.nii.gz,45,43,44,1
1041,dataset/BraTS2021_Training_Data/BraTS2021_01457/BraTS2021_01457_seg.nii.gz,38,51,40,1
1042,dataset/BraTS2021_Training_Data/BraTS2021_01458/BraTS2021_01458_seg.nii.gz,42,61,43,1
1043,dataset/BraTS2021_Training_Data/BraTS2021_01459/BraTS2021_01459_seg.nii.gz,34,30,32,1
1044,dataset/BraTS2021_Training_Data/BraTS2021_01460/BraTS2021_01460_seg.nii.gz,56,77,57,1
1045,dataset/BraTS2021_Training_Data/BraTS2021_01461/BraTS2021_01461_seg.nii.gz,34,41,37,1
1046,dataset/BraTS2021_Training_Data/BraTS2021_01462/BraTS2021_01462_seg.nii.gz,36,67,39,1
1047,dataset/BraTS2021_Training_Data/BraTS2021_01463/BraTS2021_01463_seg.nii.gz,57,90,67,1
1048,dataset/BraTS2021_Training_Data/BraTS2021_01464/BraTS2021_01464_seg.nii.gz,26,30,34,1
1049,dataset/BraTS2021_Training_Data/BraTS2021_01465/BraTS2021_01465_seg.nii.gz,39,41,47,1
1050,dataset/BraTS2021_Training_Data/BraTS2021_01466/BraTS2021_01466_seg.nii.gz,56,74,60,1
1051,dataset/BraTS2021_Training_Data/BraTS2021_01467/BraTS2021_01467_seg.nii.gz,61,75,63,1
1052,dataset/BraTS2021_Training_Data/BraTS2021_01468/BraTS2021_01468_seg.nii.gz,43,62,47,1
1053,dataset/BraTS2021_Training_Data/BraTS2021_01469/BraTS2021_01469_seg.nii.gz,25,33,24,1
1054,dataset/BraTS2021_Training_Data/BraTS2021_01470/BraTS2021_01470_seg.nii.gz,29,36,31,1
1055,dataset/BraTS2021_Training_Data/BraTS2021_01471/BraTS2021_01471_seg.nii.gz,63,67,64,1
1056,dataset/BraTS2021_Training_Data/BraTS2021_01472/BraTS2021_01472_seg.nii.gz,35,64,45,1
1057,dataset/BraTS2021_Training_Data/BraTS2021_01473/BraTS2021_01473_seg.nii.gz,55,76,57,1
1058,dataset/BraTS2021_Training_Data/BraTS2021_01474/BraTS2021_01474_seg.nii.gz,49,48,46,1
1059,dataset/BraTS2021_Training_Data/BraTS2021_01475/BraTS2021_01475_seg.nii.gz,60,66,50,1
1060,dataset/BraTS2021_Training_Data/BraTS2021_01476/BraTS2021_01476_seg.nii.gz,6,13,17,1
1061,dataset/BraTS2021_Training_Data/BraTS2021_01477/BraTS2021_01477_seg.nii.gz,0,0,0,1
1062,dataset/BraTS2021_Training_Data/BraTS2021_01478/BraTS2021_01478_seg.nii.gz,31,53,27,1
1063,dataset/BraTS2021_Training_Data/BraTS2021_01479/BraTS2021_01479_seg.nii.gz,82,78,69,1
1064,dataset/BraTS2021_Training_Data/BraTS2021_01480/BraTS2021_01480_seg.nii.gz,0,0,0,1
1065,dataset/BraTS2021_Training_Data/BraTS2021_01481/BraTS2021_01481_seg.nii.gz,21,25,23,1
1066,dataset/BraTS2021_Training_Data/BraTS2021_01482/BraTS2021_01482_seg.nii.gz,18,19,15,1
1067,dataset/BraTS2021_Training_Data/BraTS2021_01483/BraTS2021_01483_seg.nii.gz,0,0,0,1
1068,dataset/BraTS2021_Training_Data/BraTS2021_01484/BraTS2021_01484_seg.nii.gz,0,0,0,1
1069,dataset/BraTS2021_Training_Data/BraTS2021_01485/BraTS2021_01485_seg.nii.gz,13,10,16,1
1070,dataset/BraTS2021_Training_Data/BraTS2021_01486/BraTS2021_01486_seg.nii.gz,0,0,0,1
1071,dataset/BraTS2021_Training_Data/BraTS2021_01487/BraTS2021_01487_seg.nii.gz,35,36,26,1
1072,dataset/BraTS2021_Training_Data/BraTS2021_01488/BraTS2021_01488_seg.nii.gz,30,31,38,1
1073,dataset/BraTS2021_Training_Data/BraTS2021_01489/BraTS2021_01489_seg.nii.gz,51,67,51,1
1074,dataset/BraTS2021_Training_Data/BraTS2021_01490/BraTS2021_01490_seg.nii.gz,39,45,47,1
1075,dataset/BraTS2021_Training_Data/BraTS2021_01491/BraTS2021_01491_seg.nii.gz,0,0,0,1
1076,dataset/BraTS2021_Training_Data/BraTS2021_01492/BraTS2021_01492_seg.nii.gz,39,54,37,1
1077,dataset/BraTS2021_Training_Data/BraTS2021_01493/BraTS2021_01493_seg.nii.gz,46,56,39,1
1078,dataset/BraTS2021_Training_Data/BraTS2021_01494/BraTS2021_01494_seg.nii.gz,0,0,0,1
1079,dataset/BraTS2021_Training_Data/BraTS2021_01495/BraTS2021_01495_seg.nii.gz,42,78,48,1
1080,dataset/BraTS2021_Training_Data/BraTS2021_01496/BraTS2021_01496_seg.nii.gz,44,9,10,1
1081,dataset/BraTS2021_Training_Data/BraTS2021_01497/BraTS2021_01497_seg.nii.gz,46,63,32,1
1082,dataset/BraTS2021_Training_Data/BraTS2021_01498/BraTS2021_01498_seg.nii.gz,81,90,70,1
1083,dataset/BraTS2021_Training_Data/BraTS2021_01499/BraTS2021_01499_seg.nii.gz,0,0,0,1
1084,dataset/BraTS2021_Training_Data/BraTS2021_01500/BraTS2021_01500_seg.nii.gz,23,31,32,1
1085,dataset/BraTS2021_Training_Data/BraTS2021_01501/BraTS2021_01501_seg.nii.gz,53,60,46,1
1086,dataset/BraTS2021_Training_Data/BraTS2021_01502/BraTS2021_01502_seg.nii.gz,0,0,0,1
1087,dataset/BraTS2021_Training_Data/BraTS2021_01503/BraTS2021_01503_seg.nii.gz,29,23,19,1
1088,dataset/BraTS2021_Training_Data/BraTS2021_01504/BraTS2021_01504_seg.nii.gz,53,66,60,1
1089,dataset/BraTS2021_Training_Data/BraTS2021_01505/BraTS2021_01505_seg.nii.gz,21,26,33,1
1090,dataset/BraTS2021_Training_Data/BraTS2021_01506/BraTS2021_01506_seg.nii.gz,33,58,39,1
1091,dataset/BraTS2021_Training_Data/BraTS2021_01507/BraTS2021_01507_seg.nii.gz,23,24,32,1
1092,dataset/BraTS2021_Training_Data/BraTS2021_01508/BraTS2021_01508_seg.nii.gz,16,42,26,1
1093,dataset/BraTS2021_Training_Data/BraTS2021_01509/BraTS2021_01509_seg.nii.gz,0,0,0,1
1094,dataset/BraTS2021_Training_Data/BraTS2021_01510/BraTS2021_01510_seg.nii.gz,0,0,0,1
1095,dataset/BraTS2021_Training_Data/BraTS2021_01511/BraTS2021_01511_seg.nii.gz,0,0,0,1
1096,dataset/BraTS2021_Training_Data/BraTS2021_01512/BraTS2021_01512_seg.nii.gz,48,70,35,1
1097,dataset/BraTS2021_Training_Data/BraTS2021_01513/BraTS2021_01513_seg.nii.gz,58,71,36,1
1098,dataset/BraTS2021_Training_Data/BraTS2021_01514/BraTS2021_01514_seg.nii.gz,44,59,58,1
1099,dataset/BraTS2021_Training_Data/BraTS2021_01515/BraTS2021_01515_seg.nii.gz,0,0,0,1
1100,dataset/BraTS2021_Training_Data/BraTS2021_01516/BraTS2021_01516_seg.nii.gz,10,10,9,1
1101,dataset/BraTS2021_Training_Data/BraTS2021_01517/BraTS2021_01517_seg.nii.gz,0,0,0,1
1102,dataset/BraTS2021_Training_Data/BraTS2021_01518/BraTS2021_01518_seg.nii.gz,36,46,46,1
1103,dataset/BraTS2021_Training_Data/BraTS2021_01519/BraTS2021_01519_seg.nii.gz,22,27,29,1
1104,dataset/BraTS2021_Training_Data/BraTS2021_01520/BraTS2021_01520_seg.nii.gz,5,6,5,1
1105,dataset/BraTS2021_Training_Data/BraTS2021_01521/BraTS2021_01521_seg.nii.gz,53,36,29,1
1106,dataset/BraTS2021_Training_Data/BraTS2021_01522/BraTS2021_01522_seg.nii.gz,25,27,26,1
1107,dataset/BraTS2021_Training_Data/BraTS2021_01523/BraTS2021_01523_seg.nii.gz,33,40,50,1
1108,dataset/BraTS2021_Training_Data/BraTS2021_01524/BraTS2021_01524_seg.nii.gz,0,0,0,1
1109,dataset/BraTS2021_Training_Data/BraTS2021_01525/BraTS2021_01525_seg.nii.gz,36,26,36,1
1110,dataset/BraTS2021_Training_Data/BraTS2021_01526/BraTS2021_01526_seg.nii.gz,0,0,0,1
1111,dataset/BraTS2021_Training_Data/BraTS2021_01527/BraTS2021_01527_seg.nii.gz,11,20,39,1
1112,dataset/BraTS2021_Training_Data/BraTS2021_01528/BraTS2021_01528_seg.nii.gz,50,46,23,1
1113,dataset/BraTS2021_Training_Data/BraTS2021_01529/BraTS2021_01529_seg.nii.gz,0,0,0,1
1114,dataset/BraTS2021_Training_Data/BraTS2021_01530/BraTS2021_01530_seg.nii.gz,6,6,5,1
1115,dataset/BraTS2021_Training_Data/BraTS2021_01531/BraTS2021_01531_seg.nii.gz,22,40,57,1
1116,dataset/BraTS2021_Training_Data/BraTS2021_01532/BraTS2021_01532_seg.nii.gz,51,51,45,1
1117,dataset/BraTS2021_Training_Data/BraTS2021_01533/BraTS2021_01533_seg.nii.gz,13,15,11,1
1118,dataset/BraTS2021_Training_Data/BraTS2021_01534/BraTS2021_01534_seg.nii.gz,0,0,0,1
1119,dataset/BraTS2021_Training_Data/BraTS2021_01535/BraTS2021_01535_seg.nii.gz,0,0,0,1
1120,dataset/BraTS2021_Training_Data/BraTS2021_01536/BraTS2021_01536_seg.nii.gz,16,29,15,1
1121,dataset/BraTS2021_Training_Data/BraTS2021_01537/BraTS2021_01537_seg.nii.gz,41,48,48,1
1122,dataset/BraTS2021_Training_Data/BraTS2021_01538/BraTS2021_01538_seg.nii.gz,28,30,34,1
1123,dataset/BraTS2021_Training_Data/BraTS2021_01539/BraTS2021_01539_seg.nii.gz,30,33,31,1
1124,dataset/BraTS2021_Training_Data/BraTS2021_01540/BraTS2021_01540_seg.nii.gz,44,75,49,1
1125,dataset/BraTS2021_Training_Data/BraTS2021_01541/BraTS2021_01541_seg.nii.gz,47,49,38,1
1126,dataset/BraTS2021_Training_Data/BraTS2021_01542/BraTS2021_01542_seg.nii.gz,35,34,45,1
1127,dataset/BraTS2021_Training_Data/BraTS2021_01543/BraTS2021_01543_seg.nii.gz,40,38,29,1
1128,dataset/BraTS2021_Training_Data/BraTS2021_01544/BraTS2021_01544_seg.nii.gz,29,38,36,1
1129,dataset/BraTS2021_Training_Data/BraTS2021_01545/BraTS2021_01545_seg.nii.gz,69,125,44,1
1130,dataset/BraTS2021_Training_Data/BraTS2021_01546/BraTS2021_01546_seg.nii.gz,54,75,50,1
1131,dataset/BraTS2021_Training_Data/BraTS2021_01547/BraTS2021_01547_seg.nii.gz,42,58,49,1
1132,dataset/BraTS2021_Training_Data/BraTS2021_01548/BraTS2021_01548_seg.nii.gz,13,17,14,1
1133,dataset/BraTS2021_Training_Data/BraTS2021_01549/BraTS2021_01549_seg.nii.gz,27,32,35,1
1134,dataset/BraTS2021_Training_Data/BraTS2021_01550/BraTS2021_01550_seg.nii.gz,29,38,41,1
1135,dataset/BraTS2021_Training_Data/BraTS2021_01551/BraTS2021_01551_seg.nii.gz,0,0,0,1
1136,dataset/BraTS2021_Training_Data/BraTS2021_01552/BraTS2021_01552_seg.nii.gz,50,71,48,1
1137,dataset/BraTS2021_Training_Data/BraTS2021_01553/BraTS2021_01553_seg.nii.gz,34,29,37,1
1138,dataset/BraTS2021_Training_Data/BraTS2021_01554/BraTS2021_01554_seg.nii.gz,71,67,47,1
1139,dataset/BraTS2021_Training_Data/BraTS2021_01555/BraTS2021_01555_seg.nii.gz,26,51,36,1
1140,dataset/BraTS2021_Training_Data/BraTS2021_01556/BraTS2021_01556_seg.nii.gz,32,40,26,1
1141,dataset/BraTS2021_Training_Data/BraTS2021_01557/BraTS2021_01557_seg.nii.gz,22,27,26,1
1142,dataset/BraTS2021_Training_Data/BraTS2021_01558/BraTS2021_01558_seg.nii.gz,0,0,0,1
1143,dataset/BraTS2021_Training_Data/BraTS2021_01559/BraTS2021_01559_seg.nii.gz,19,19,20,1
1144,dataset/BraTS2021_Training_Data/BraTS2021_01560/BraTS2021_01560_seg.nii.gz,12,13,17,1
1145,dataset/BraTS2021_Training_Data/BraTS2021_01561/BraTS2021_01561_seg.nii.gz,33,36,37,1
1146,dataset/BraTS2021_Training_Data/BraTS2021_01562/BraTS2021_01562_seg.nii.gz,48,56,60,1
1147,dataset/BraTS2021_Training_Data/BraTS2021_01563/BraTS2021_01563_seg.nii.gz,24,29,27,1
1148,dataset/BraTS2021_Training_Data/BraTS2021_01564/BraTS2021_01564_seg.nii.gz,43,31,30,1
1149,dataset/BraTS2021_Training_Data/BraTS2021_01565/BraTS2021_01565_seg.nii.gz,61,57,62,1
1150,dataset/BraTS2021_Training_Data/BraTS2021_01566/BraTS2021_01566_seg.nii.gz,43,63,36,1
1151,dataset/BraTS2021_Training_Data/BraTS2021_01567/BraTS2021_01567_seg.nii.gz,32,45,48,1
1152,dataset/BraTS2021_Training_Data/BraTS2021_01568/BraTS2021_01568_seg.nii.gz,38,33,35,1
1153,dataset/BraTS2021_Training_Data/BraTS2021_01569/BraTS2021_01569_seg.nii.gz,46,54,56,1
1154,dataset/BraTS2021_Training_Data/BraTS2021_01570/BraTS2021_01570_seg.nii.gz,34,50,52,1
1155,dataset/BraTS2021_Training_Data/BraTS2021_01571/BraTS2021_01571_seg.nii.gz,28,26,30,1
1156,dataset/BraTS2021_Training_Data/BraTS2021_01572/BraTS2021_01572_seg.nii.gz,44,56,52,1
1157,dataset/BraTS2021_Training_Data/BraTS2021_01573/BraTS2021_01573_seg.nii.gz,43,64,48,1
1158,dataset/BraTS2021_Training_Data/BraTS2021_01574/BraTS2021_01574_seg.nii.gz,37,68,36,1
1159,dataset/BraTS2021_Training_Data/BraTS2021_01575/BraTS2021_01575_seg.nii.gz,32,23,34,1
1160,dataset/BraTS2021_Training_Data/BraTS2021_01576/BraTS2021_01576_seg.nii.gz,39,46,53,1
1161,dataset/BraTS2021_Training_Data/BraTS2021_01577/BraTS2021_01577_seg.nii.gz,36,38,33,1
1162,dataset/BraTS2021_Training_Data/BraTS2021_01578/BraTS2021_01578_seg.nii.gz,48,63,57,1
1163,dataset/BraTS2021_Training_Data/BraTS2021_01579/BraTS2021_01579_seg.nii.gz,35,49,40,1
1164,dataset/BraTS2021_Training_Data/BraTS2021_01580/BraTS2021_01580_seg.nii.gz,22,25,22,1
1165,dataset/BraTS2021_Training_Data/BraTS2021_01581/BraTS2021_01581_seg.nii.gz,42,40,47,1
1166,dataset/BraTS2021_Training_Data/BraTS2021_01582/BraTS2021_01582_seg.nii.gz,30,38,33,1
1167,dataset/BraTS2021_Training_Data/BraTS2021_01583/BraTS2021_01583_seg.nii.gz,41,28,35,1
1168,dataset/BraTS2021_Training_Data/BraTS2021_01584/BraTS2021_01584_seg.nii.gz,39,45,45,1
1169,dataset/BraTS2021_Training_Data/BraTS2021_01585/BraTS2021_01585_seg.nii.gz,33,42,41,1
1170,dataset/BraTS2021_Training_Data/BraTS2021_01586/BraTS2021_01586_seg.nii.gz,27,26,24,1
1171,dataset/BraTS2021_Training_Data/BraTS2021_01587/BraTS2021_01587_seg.nii.gz,57,72,52,1
1172,dataset/BraTS2021_Training_Data/BraTS2021_01588/BraTS2021_01588_seg.nii.gz,31,39,31,1
1173,dataset/BraTS2021_Training_Data/BraTS2021_01589/BraTS2021_01589_seg.nii.gz,26,34,39,1
1174,dataset/BraTS2021_Training_Data/BraTS2021_01590/BraTS2021_01590_seg.nii.gz,26,41,30,1
1175,dataset/BraTS2021_Training_Data/BraTS2021_01591/BraTS2021_01591_seg.nii.gz,23,34,23,1
1176,dataset/BraTS2021_Training_Data/BraTS2021_01592/BraTS2021_01592_seg.nii.gz,34,47,31,1
1177,dataset/BraTS2021_Training_Data/BraTS2021_01593/BraTS2021_01593_seg.nii.gz,29,34,24,1
1178,dataset/BraTS2021_Training_Data/BraTS2021_01594/BraTS2021_01594_seg.nii.gz,19,37,7,1
1179,dataset/BraTS2021_Training_Data/BraTS2021_01595/BraTS2021_01595_seg.nii.gz,38,57,57,1
1180,dataset/BraTS2021_Training_Data/BraTS2021_01596/BraTS2021_01596_seg.nii.gz,25,23,26,1
1181,dataset/BraTS2021_Training_Data/BraTS2021_01597/BraTS2021_01597_seg.nii.gz,47,64,40,1
1182,dataset/BraTS2021_Training_Data/BraTS2021_01598/BraTS2021_01598_seg.nii.gz,61,78,65,1
1183,dataset/BraTS2021_Training_Data/BraTS2021_01599/BraTS2021_01599_seg.nii.gz,39,44,38,1
1184,dataset/BraTS2021_Training_Data/BraTS2021_01600/BraTS2021_01600_seg.nii.gz,31,42,36,1
1185,dataset/BraTS2021_Training_Data/BraTS2021_01601/BraTS2021_01601_seg.nii.gz,46,67,50,1
1186,dataset/BraTS2021_Training_Data/BraTS2021_01602/BraTS2021_01602_seg.nii.gz,53,60,53,1
1187,dataset/BraTS2021_Training_Data/BraTS2021_01603/BraTS2021_01603_seg.nii.gz,52,70,54,1
1188,dataset/BraTS2021_Training_Data/BraTS2021_01604/BraTS2021_01604_seg.nii.gz,11,9,10,1
1189,dataset/BraTS2021_Training_Data/BraTS2021_01605/BraTS2021_01605_seg.nii.gz,27,21,33,1
1190,dataset/BraTS2021_Training_Data/BraTS2021_01606/BraTS2021_01606_seg.nii.gz,38,35,18,1
1191,dataset/BraTS2021_Training_Data/BraTS2021_01607/BraTS2021_01607_seg.nii.gz,36,45,37,1
1192,dataset/BraTS2021_Training_Data/BraTS2021_01608/BraTS2021_01608_seg.nii.gz,35,64,75,1
1193,dataset/BraTS2021_Training_Data/BraTS2021_01609/BraTS2021_01609_seg.nii.gz,42,37,41,1
1194,dataset/BraTS2021_Training_Data/BraTS2021_01610/BraTS2021_01610_seg.nii.gz,21,22,29,1
1195,dataset/BraTS2021_Training_Data/BraTS2021_01611/BraTS2021_01611_seg.nii.gz,30,24,28,1
1196,dataset/BraTS2021_Training_Data/BraTS2021_01612/BraTS2021_01612_seg.nii.gz,37,40,40,1
1197,dataset/BraTS2021_Training_Data/BraTS2021_01613/BraTS2021_01613_seg.nii.gz,24,33,24,1
1198,dataset/BraTS2021_Training_Data/BraTS2021_01614/BraTS2021_01614_seg.nii.gz,26,28,29,1
1199,dataset/BraTS2021_Training_Data/BraTS2021_01615/BraTS2021_01615_seg.nii.gz,20,55,24,1
1200,dataset/BraTS2021_Training_Data/BraTS2021_01616/BraTS2021_01616_seg.nii.gz,9,9,9,1
1201,dataset/BraTS2021_Training_Data/BraTS2021_01617/BraTS2021_01617_seg.nii.gz,25,42,29,1
1202,dataset/BraTS2021_Training_Data/BraTS2021_01618/BraTS2021_01618_seg.nii.gz,43,69,57,1
1203,dataset/BraTS2021_Training_Data/BraTS2021_01619/BraTS2021_01619_seg.nii.gz,53,73,59,1
1204,dataset/BraTS2021_Training_Data/BraTS2021_01620/BraTS2021_01620_seg.nii.gz,21,20,25,1
1205,dataset/BraTS2021_Training_Data/BraTS2021_01621/BraTS2021_01621_seg.nii.gz,43,50,47,1
1206,dataset/BraTS2021_Training_Data/BraTS2021_01622/BraTS2021_01622_seg.nii.gz,15,22,21,1
1207,dataset/BraTS2021_Training_Data/BraTS2021_01623/BraTS2021_01623_seg.nii.gz,37,44,35,1
1208,dataset/BraTS2021_Training_Data/BraTS2021_01624/BraTS2021_01624_seg.nii.gz,0,0,0,1
1209,dataset/BraTS2021_Training_Data/BraTS2021_01625/BraTS2021_01625_seg.nii.gz,55,48,38,1
1210,dataset/BraTS2021_Training_Data/BraTS2021_01626/BraTS2021_01626_seg.nii.gz,35,43,28,1
1211,dataset/BraTS2021_Training_Data/BraTS2021_01627/BraTS2021_01627_seg.nii.gz,58,68,65,1
1212,dataset/BraTS2021_Training_Data/BraTS2021_01628/BraTS2021_01628_seg.nii.gz,11,20,6,1
1213,dataset/BraTS2021_Training_Data/BraTS2021_01629/BraTS2021_01629_seg.nii.gz,23,24,25,1
1214,dataset/BraTS2021_Training_Data/BraTS2021_01630/BraTS2021_01630_seg.nii.gz,40,33,44,1
1215,dataset/BraTS2021_Training_Data/BraTS2021_01631/BraTS2021_01631_seg.nii.gz,30,45,39,1
1216,dataset/BraTS2021_Training_Data/BraTS2021_01632/BraTS2021_01632_seg.nii.gz,39,50,48,1
1217,dataset/BraTS2021_Training_Data/BraTS2021_01633/BraTS2021_01633_seg.nii.gz,37,71,52,1
1218,dataset/BraTS2021_Training_Data/BraTS2021_01634/BraTS2021_01634_seg.nii.gz,60,83,62,1
1219,dataset/BraTS2021_Training_Data/BraTS2021_01635/BraTS2021_01635_seg.nii.gz,46,40,55,1
1220,dataset/BraTS2021_Training_Data/BraTS2021_01636/BraTS2021_01636_seg.nii.gz,112,105,85,1
1221,dataset/BraTS2021_Training_Data/BraTS2021_01637/BraTS2021_01637_seg.nii.gz,0,0,0,1
1222,dataset/BraTS2021_Training_Data/BraTS2021_01638/BraTS2021_01638_seg.nii.gz,46,50,53,1
1223,dataset/BraTS2021_Training_Data/BraTS2021_01639/BraTS2021_01639_seg.nii.gz,53,67,56,1
1224,dataset/BraTS2021_Training_Data/BraTS2021_01640/BraTS2021_01640_seg.nii.gz,25,23,25,1
1225,dataset/BraTS2021_Training_Data/BraTS2021_01641/BraTS2021_01641_seg.nii.gz,73,78,40,1
1226,dataset/BraTS2021_Training_Data/BraTS2021_01642/BraTS2021_01642_seg.nii.gz,51,53,53,1
1227,dataset/BraTS2021_Training_Data/BraTS2021_01643/BraTS2021_01643_seg.nii.gz,42,60,38,1
1228,dataset/BraTS2021_Training_Data/BraTS2021_01644/BraTS2021_01644_seg.nii.gz,76,74,44,1
1229,dataset/BraTS2021_Training_Data/BraTS2021_01645/BraTS2021_01645_seg.nii.gz,34,82,63,1
1230,dataset/BraTS2021_Training_Data/BraTS2021_01646/BraTS2021_01646_seg.nii.gz,23,52,27,1
1231,dataset/BraTS2021_Training_Data/BraTS2021_01647/BraTS2021_01647_seg.nii.gz,112,96,70,1
1232,dataset/BraTS2021_Training_Data/BraTS2021_01648/BraTS2021_01648_seg.nii.gz,61,52,61,1
1233,dataset/BraTS2021_Training_Data/BraTS2021_01649/BraTS2021_01649_seg.nii.gz,39,40,35,1
1234,dataset/BraTS2021_Training_Data/BraTS2021_01650/BraTS2021_01650_seg.nii.gz,38,35,44,1
1235,dataset/BraTS2021_Training_Data/BraTS2021_01651/BraTS2021_01651_seg.nii.gz,44,41,30,1
1236,dataset/BraTS2021_Training_Data/BraTS2021_01652/BraTS2021_01652_seg.nii.gz,44,52,52,1
1237,dataset/BraTS2021_Training_Data/BraTS2021_01653/BraTS2021_01653_seg.nii.gz,43,46,78,1
1238,dataset/BraTS2021_Training_Data/BraTS2021_01654/BraTS2021_01654_seg.nii.gz,60,44,87,1
1239,dataset/BraTS2021_Training_Data/BraTS2021_01655/BraTS2021_01655_seg.nii.gz,57,56,56,1
1240,dataset/BraTS2021_Training_Data/BraTS2021_01656/BraTS2021_01656_seg.nii.gz,29,45,31,1
